Дата совершенной транзакции;Уникальный идентификатор клиента;Количество разных версий ОС (os_ver) за последние 30 дней до transdate — сколько разных ОС/версий использовал клиент;Количество разных моделей телефона (phone_model) за последние 30 дней — насколько часто клиент “менял устройство” по логам;Модель телефона из самой последней сессии (по времени) перед transdate;Версия ОС из самой последней сессии перед transdate;Количество уникальных логин-сессий (минутных тайм-слотов) за последние 7 дней до transdate;Количество уникальных логин-сессий за последние 30 дней до transdate;Среднее число логинов в день за последние 7 дней: logins_last_7_days / 7;Среднее число логинов в день за последние 30 дней: logins_last_30_days / 30;"Относительное изменение частоты логинов за 7 дней к средней частоте за 30 дней:
(freq7d?freq30d)/freq30d(freq_{7d} - freq_{30d}) / freq_{30d}(freq7d?freq30d)/freq30d — показывает, стал клиент заходить чаще или реже недавно";Доля логинов за 7 дней от логинов за 30 дней;Средний интервал (в секундах) между соседними сессиями за последние 30 дней;Стандартное отклонение интервалов между логинами за 30 дней (в секундах), измеряет разброс интервалов;Дисперсия интервалов между логинами за 30 дней (в секундах?), ещё одна мера разброса;Экспоненциально взвешенное среднее интервалов между логинами за 7 дней, где более свежие сессии имеют больший вес (коэффициент затухания 0.3);Показатель “взрывности” логинов: (std?mean)/(std+mean)(std - mean)/(std + mean)(std?mean)/(std+mean) для интервалов;Fano-factor интервалов: variance / mean;Z-скор среднего интервала за последние 7 дней относительно среднего за 30 дней: насколько сильно недавние интервалы отличаются от типичных, в единицах стандартного отклонения
'2025-03-07 00:00:00.000';2933725046;1;1;iPhone12,1;iOS/17.6.1;3;39;0.42857142857142855;01.мар;-0.6703296703296703;0.07692307692307693;56453.68421052631;161379.01327806007;26043185926.600285;173049.23076923075;0.481678509595794;461319.5098034769;0.4015783370654943
'2025-05-13 00:00:00.000';452262441;1;2;Xiaomi_2203129g;Android/14;16;43;2.2857142857142856;1.4333333333333333;0.5946843853820597;0.37209302325581395;48361.0;72441.83709497513;5247819761.694915;10601.70670594641;0.19933999626219692;108513.46667138634;-0.18697758840988227
'2025-03-07 00:00:00.000';450684874;1;1;Samsung SM-A135F;Android/14;0;4;0.0;0.13333333333333333;-1.0;0.0;286960.0;277491.666901909;77001625200;-1.0;-0.016774391242494864;268335.7443546139;-1.0
'2025-08-17 00:00:00.000';456000634;2;3;Samsung_sm-s928b;Android/15;3;23;0.42857142857142855;0.7666666666666667;-0.44099378881987583;0.13043478260869565;118352.5;136168.7529517502;18541929280.434784;205232.3076923077;0.06999907766102209;156666.98447801935;0.7503740600180526
'2025-08-17 00:00:00.000';454893889;1;1;Honor_brp-nx1;Android/15;18;28;2.5714285714285716;0.9333333333333333;1.7551020408163267;0.6428571428571429;48233.333333333336;72539.35356332186;5261957815.384615;16253.454187738811;0.20125428070327778;109093.80405082132;-0.29563398329012675
'2025-03-20 00:00:00.000';451013142;1;1;Xiaomi_22071212ag;Android/14;1;14;0.14285714285714285;0.4666666666666667;-0.6938775510204082;0.07142857142857142;151486.15384615384;226019.73341349576;51084919892.30769;-1.0;0.19743686676885525;337225.010968253;-1.0
'2025-03-07 00:00:00.000';2933493153;1;2;Xiaomi M2006C3MG;Android/10;25;115;3.5714285714285716;3.8333333333333335;-0.06832298136645962;0.21739130434782608;22613.858267716536;29583.09636517417;875159590.5511811;6472.7511080052045;0.1335180978751226;38700.144848814045;0.01212319791871633
'2025-03-20 00:00:00.000';453444708;1;1;Vivo 1920;Android/12;4;25;0.5714285714285714;0.8333333333333334;-0.31428571428571433;0.16;101392.5;116885.9876769555;13662334115.217392;74576.97841726619;0.07098036935222547;134746.989325812;0.3419357683015048
'2025-03-07 00:00:00.000';451013142;1;2;Xiaomi_22071212ag;Android/14;0;14;0.0;0.4666666666666667;-1.0;0.0;135401.25;230843.2077948147;53288586585;-1.0;0.2605963196534846;393560.521671698;-1.0
'2025-02-20 00:00:00.000';452262441;1;1;Xiaomi 2203129G;Android/14;5;33;0.7142857142857143;01.янв;-0.3506493506493507;0.15151515151515152;74649.72972972973;79531.68112584256;6325288302.7027025;124129.79534227241;0.03166368350777344;84732.9029268222;0.435364496011129
'2025-03-07 00:00:00.000';453024373;2;2;Vivo V2116;Android/13;12;22;1.7142857142857142;0.7333333333333333;1.3376623376623378;0.5454545454545454;103031.53846153847;188026.23894961696;35353866533.53846;17937.805421188572;0.29202002861450044;343136.35476515774;-0.3069817792084649
'2025-08-17 00:00:00.000';454326351;2;1;HONOR CRT-NX1;Android/15;2;25;0.2857142857142857;0.8333333333333334;-0.6571428571428571;0.08;84979.35483870968;140476.0071076311;19733508572.903225;195000.0;0.24615361457728308;232215.32583246022;0.7831988353498243
'2025-03-07 00:00:00.000';2938093850;1;2;Vivo V2154;Android/14;0;13;0.0;0.43333333333333335;-1.0;0.0;115675.0;302064.500532284;91242962481.81818;-1.0;0.44618596109486014;788787.2269878382;-1.0
'2025-02-20 00:00:00.000';455910705;1;1;iPhone12,3;iOS/16.6.1;2;15;0.2857142857142857;0.5;-0.4285714285714286;0.13333333333333333;173160.0;140634.6829809164;19778114057.142857;342720.0;-0.10365158743324418;114218.7228987229;1.2056769809977006
'2025-03-20 00:00:00.000';2112334789;1;2;Samsung SM-A525F;Android/14;8;26;1.1428571428571428;0.8666666666666667;0.31868131868131855;0.3076923076923077;102126.92307692308;139272.70859057005;19396887358.153847;19016.417960607985;0.15387672821643755;189929.2250638346;-0.272813639441684
'2025-02-20 00:00:00.000';455536283;2;2;iPhone15,4;iOS/17.5.1;7;43;1.0;1.4333333333333333;-0.3023255813953488;0.16279069767441862;63526.36363636364;98958.58657153904;9792801856.236786;17069.327719907815;0.2180646446937958;154153.3513911256;-0.05917994425001173
'2025-08-17 00:00:00.000';2935588230;1;1;iPhone16,1;iOS/18.5;14;46;2.0;1.5333333333333334;0.30434782608695643;0.30434782608695654;61054.46808510638;112797.46602936476;12723268342.645699;21829.389911902523;0.2976268179460615;208392.092203804;-0.2009238296934531
'2025-03-20 00:00:00.000';453633402;1;1;Vivo V2332;Android/14;3;13;0.42857142857142855;0.43333333333333335;-0.010989010989011078;0.23076923076923078;214647.6923076923;239154.47010087594;57194860569.23077;269215.3846153846;0.054003219515555395;266459.2381791988;-0.11665135214041786
'2025-03-07 00:00:00.000';453005511;1;1;Vivo V2027;Android/12;31;66;4.428571428571429;02.фев;1.0129870129870129;0.4696969696969697;32564.494382022473;45280.689618183416;2050340852.2982635;6266.026249548232;0.16335236918609264;62962.465446114;-0.30455574988603107
'2025-03-07 00:00:00.000';453145885;1;1;Vivo V2111;Android/12;5;20;0.7142857142857143;0.6666666666666666;0.07142857142857151;0.25;94690.0;77858.67475421578;6061973234.4827585;84398.06633733239;-0.09754537535428383;64019.149165516515;0.27806792330263397
'2025-05-13 00:00:00.000';2938055402;4;3;Xiaomi_23129raa4g;Android/13;9;19;1.2857142857142858;0.6333333333333333;1.030075187969925;0.47368421052631576;139781.05263157896;230712.06214901863;53228055621.052635;15392.098779000891;0.2454323869723952;380795.92776673293;-0.5065558841743294
'2025-02-20 00:00:00.000';2937833270;1;1;iPhone16,1;iOS/18.2.1;15;46;2.142857142857143;1.5333333333333334;0.3975155279503104;0.32608695652173914;55850.666666666664;90441.8770260768;8179733120;23859.357975265757;0.23645231319554919;146457.2154316272;-0.2141306835858471
'2025-02-20 00:00:00.000';456591642;1;1;iPhone14,7;iOS/16.1.2;14;87;2.0;02.сен;-0.31034482758620685;0.16091954022988506;30068.842105263157;33740.21045927998;1138401801.8365061;44541.417561976436;0.05753679464686016;37859.84833906337;0.26415651339910173
'2025-08-17 00:00:00.000';2933793982;2;2;Samsung_sm-a730f;Android/9;21;67;3.0;2.2333333333333334;0.34328358208955223;0.31343283582089554;15850.90909090909;28797.13622125392;829275054.5454545;9711.607105234729;0.2899617898125099;52317.19201651755;-0.12237012263421684
'2025-03-20 00:00:00.000';2937782448;1;1;Realme RMX3771;Android/14;3;12;0.42857142857142855;0.4;0.07142857142857131;0.25;153568.23529411765;162727.32438942508;26480182102.941177;180710.76923076922;0.028957374882123542;172432.67823079223;0.14823426118748326
'2025-03-20 00:00:00.000';1286648072;1;1;iPhone14,5;iOS/18.0;3;15;0.42857142857142855;0.5;-0.1428571428571429;0.2;172540.0;332660.20707537077;110662813371.42857;14690.76923076923;0.3169440646161146;641374.8311778635;-0.42424671481078047
'2025-05-14 00:00:00.000';2937762710;2;1;iPhone16,1;iOS/18.4.1;14;49;2.0;1.6333333333333333;0.22448979591836737;0.2857142857142857;54312.94117647059;78584.95762661242;6175595565.176471;60067.00645279984;0.18263657039533845;113703.94295368886;-0.18880911829952177
'2025-04-02 00:00:00.000';456112296;2;1;iPhone15,4;iOS/18.3.2;37;102;5.285714285714286;03.апр;0.5546218487394958;0.3627450980392157;22880.0;30951.002949929705;957964583.6065574;3628.2039559066916;0.1499322417870768;41869.08145133555;-0.2764046132475791
'2025-01-06 00:00:00.000';456591642;1;1;iPhone14,7;iOS/16.1.2;22;70;3.142857142857143;2.3333333333333335;0.34693877551020397;0.3142857142857143;30745.054945054944;45440.61889185407;2064849845.2747252;4072.0590921022385;0.19289143492066477;67160.38884838087;-0.21426828581837232
'2025-01-06 00:00:00.000';456003910;1;1;HUAWEI STK-LX1;Android/10;7;17;1.0;0.5666666666666667;0.7647058823529412;0.4117647058823529;124502.60869565218;207926.63936235235;43233487356.521736;2239.814925080384;0.25095274003129764;347249.6505049658;-0.29300049711034265
'2025-05-14 00:00:00.000';453173126;1;1;Xiaomi_2209116ag;Android/13;16;48;2.2857142857142856;01.июн;0.42857142857142844;0.3333333333333333;54363.3962264151;90691.31751639303;8224915072.859217;21078.418912921574;0.2504428870501224;151295.0927238564;-0.2078191908834968
'2025-04-02 00:00:00.000';2937668970;1;1;Samsung SM-S921B;Android/14;14;30;2.0;1.0;1.0;0.4666666666666667;66820.46511627907;83297.62341414779;6938494066.445183;21818.543266668083;0.10976131163919685;103837.85946971505;-0.31631343541424783
'2025-01-06 00:00:00.000';452518788;2;2;Samsung SM-A515F;Android/13;6;25;0.8571428571428571;0.8333333333333334;0.02857142857142847;0.24;105484.44444444444;186066.3335259629;34620680471.79487;138405.42418075923;0.27639058157374424;328206.50148115976;0.021645804908568128
'2025-04-02 00:00:00.000';2937762710;2;1;iPhone16,1;iOS/18.3.2;20;103;2.857142857142857;3.433333333333333;-0.1678224687933425;0.1941747572815534;24815.897435897437;28162.575379204754;793130651.9893899;23582.217418590113;0.06317052503546881;31960.58712114464;0.08674810096833559
'2025-05-14 00:00:00.000';2937764287;1;1;TECNO KL4;Android/14;17;54;2.4285714285714284;01.авг;0.3492063492063491;0.3148148148148148;48444.642857142855;73796.75893263225;5445961628.961039;9841.126313260782;0.2073938592350957;112416.17870980065;-0.19952966864824945
'2025-01-06 00:00:00.000';456000634;1;1;Samsung SM-A536E;Android/14;9;24;1.2857142857142858;0.8;0.6071428571428572;0.375;112410.0;141981.06205620768;20158621982.608696;102378.9041425008;0.1162425354774216;179331.21592926516;-0.3894181322443673
'2025-05-14 00:00:00.000';452154710;1;1;Samsung_sm-a135f;Android/14;3;17;0.42857142857142855;0.5666666666666667;-0.24369747899159666;0.17647058823529413;159290.0;176472.78480397648;31142643776.47059;158510.76923076922;0.051175370176918374;195509.09521294862;0.5282400915446962
'2025-04-02 00:00:00.000';2933375279;2;1;iPhone14,4;iOS/18.3.2;0;12;0.0;0.4;-1.0;0.0;80329.09090909091;98763.77569276556;9754283389.09091;-1.0;0.1029336630400641;121429.02750050927;-1.0
'2025-01-06 00:00:00.000';2937782448;1;1;Realme RMX3771;Android/14;6;23;0.8571428571428571;0.7666666666666667;0.11801242236024831;0.2608695652173913;91254.54545454546;107975.20653360208;11658645225.974026;130113.31555680303;0.08392652659654647;127759.6109640509;0.18053639507869937
'2025-04-02 00:00:00.000';2938383494;1;2;Samsung_sm-a356e;Android/14;6;31;0.8571428571428571;1.0333333333333334;-0.17050691244239644;0.1935483870967742;75704.21052631579;285699.10568148043;81623978987.19772;2091.474282506491;0.5810541457080151;1078196.0266110185;-0.24632982437395745
'2025-04-02 00:00:00.000';455536283;2;2;iPhone15,4;iOS/17.5.1;8;23;1.1428571428571428;0.7666666666666667;0.4906832298136644;0.34782608695652173;114559.2;170548.5248133211;29086799316;18217.932027734463;0.1963795433812992;253901.90675214212;-0.21215110000195708
'2025-04-02 00:00:00.000';450724681;1;1;Xiaomi 2312DRA50G;Android/14;6;22;0.8571428571428571;0.7333333333333333;0.16883116883116886;0.2727272727272727;114782.4;97626.27435275813;9530889444;139696.81987228966;-0.0807694210206773;83034.4150671183;-0.05005209952336918
'2025-04-02 00:00:00.000';2684034681;2;4;Xiaomi M2101K9G;Android/13;18;62;2.5714285714285716;2.066666666666667;0.2442396313364055;0.2903225806451613;39466.47887323944;59675.55237876112;3561171551.7102613;69325.71793553008;0.203839615250105;90232.81664290914;-0.18690296532116324
'2025-05-14 00:00:00.000';456591642;2;1;iPhone16,1;iOS/18.4.1;24;74;3.4285714285714284;2.466666666666667;0.3899613899613898;0.32432432432432434;37540.51948051948;58429.74602699571;3414035220.7792206;337.0794228225172;0.2176635277188063;90942.67389003052;-0.2285702574001385
'2025-05-14 00:00:00.000';497439421;1;1;iPhone16,1;iOS/18.3.1;15;50;2.142857142857143;1.6666666666666667;0.28571428571428564;0.3;32949.65517241379;54197.30610846442;2937347989.414595;51492.86671314906;0.24381401971743555;89146.54718067613;0.06956701537970658
'2025-05-14 00:00:00.000';2684218560;1;1;iPhone15,2;iOS/18.0;0;17;0.0;0.5666666666666667;-1.0;0.0;104208.75;90005.02177656534;8100903945;-1.0;-0.07313450582575291;77737.2720141063;-1.0
'2025-04-02 00:00:00.000';453145885;1;1;Vivo V2111;Android/12;4;21;0.5714285714285714;0.7;-0.18367346938775508;0.19047619047619047;129856.36363636363;84379.39257252976;7119881890.909091;74134.10071942446;-0.212275354350704;54828.90242365691;0.28186546073074337
'2025-05-14 00:00:00.000';501247811;2;1;iPhone14,5;iOS/18.4.1;8;27;1.1428571428571428;0.9;0.2698412698412697;0.2962962962962963;92572.0;179286.75913953775;32143742002.75862;77061.03265584183;0.31896989235880907;347229.63750117336;-0.11675151082244035
'2025-01-06 00:00:00.000';2937859498;1;1;iPhone15,4;iOS/17.5.1;1;26;0.14285714285714285;0.8666666666666667;-0.8351648351648352;0.038461538461538464;72360.0;193611.16268384288;37485282315.789474;-1.0;0.4558808611442319;518038.7274155538;-1.0
'2025-05-14 00:00:00.000';456156194;1;1;Samsung_sm-s911b;Android/14;4;34;0.5714285714285714;1.1333333333333333;-0.4957983193277311;0.11764705882352941;80292.35294117648;77977.78813726861;6080535442.780748;221188.4892086331;-0.014624140650513947;75729.94463414779;0.8544439211527158
'2025-05-14 00:00:00.000';2934995000;1;1;iPhone14,3;iOS/18.4.1;6;6;0.8571428571428571;0.2;3.285714285714285;1.0;23772.0;35623.99640691651;1269069120;19831.83355553996;0.19954200828149377;53385.03785966684;0.0
'2025-04-02 00:00:00.000';454464049;1;1;Xiaomi 23053RN02A;Android/15;5;27;0.7142857142857143;0.9;-0.20634920634920634;0.18518518518518517;85394.4827586207;89082.29067177184;7935654511.3300495;24487.02893436838;0.02113638303050347;92929.35860694037;-0.2732808347769049
'2025-05-14 00:00:00.000';465356982;1;1;OPPO CPH2477;Android/12;12;54;1.7142857142857142;01.авг;-0.04761904761904769;0.2222222222222222;48443.793103448275;59972.3293454101;3596680287.1143374;19251.22884889597;0.10633599488304907;74244.39864636285;-0.018586941786723776
'2025-05-14 00:00:00.000';2935616240;1;1;iPhone14,5;iOS/17.6;3;14;0.42857142857142855;0.4666666666666667;-0.08163265306122455;0.21428571428571427;185888.57142857142;141184.1315368062;19932958997.802197;104884.61538461538;-0.13668043675444666;107230.6858061015;-0.5623052007645427
'2025-05-14 00:00:00.000';452718092;4;2;Xiaomi_poco_f2_pro;Android/12;27;122;3.857142857142857;4.066666666666666;-0.05152224824355965;0.22131147540983606;22231.627906976744;31297.19363394209;979514329.3604652;4674.34841169292;0.16935858974656093;44059.49638321687;-0.05513190994069208
'2025-01-06 00:00:00.000';2933493153;1;1;Xiaomi M2006C3MG;Android/10;19;65;2.7142857142857144;2.1666666666666665;0.2527472527472529;0.2923076923076923;37817.83783783784;58287.40906520882;3397422055.534987;56365.628416379775;0.21299119337387673;89836.49647298895;-0.2203078053581891
'2025-04-02 00:00:00.000';452951313;2;2;iPhone10,5;iOS/16.7.10;16;43;2.2857142857142856;1.4333333333333333;0.5946843853820597;0.37209302325581395;57096.0;70092.64947342254;4912979510.204082;15738.497514081088;0.10218403550340656;86047.7005430167;-0.3323030328427201
'2025-01-06 00:00:00.000';455536283;1;1;iPhone15,4;iOS/17.5.1;5;37;0.7142857142857143;1.2333333333333334;-0.42084942084942084;0.13513513513513514;55425.0;84005.11377291266;7056859140;53255.01764290755;0.20497805674504854;127322.67280108255;0.6372826319207044
'2025-05-14 00:00:00.000';456112296;3;2;iPhone15,4;iOS/18.4.1;21;134;3.0;4.466666666666667;-0.3283582089552239;0.15671641791044777;20562.127659574468;32727.984155295922;1071120946.869301;13380.856352212268;0.22829482020952754;52091.93156480324;0.10531880986222526
'2025-05-14 00:00:00.000';2937920677;3;3;Samsung_sm-s916b;Android/14;18;50;2.5714285714285716;1.6666666666666667;0.5428571428571429;0.36;44568.92307692308;62459.215496070836;3901153600.3846154;101255.60661561156;0.1671550365883123;87530.80243046206;-0.20760059236674694
'2025-05-14 00:00:00.000';2938023904;1;1;Vivo V2027;Android/12;4;19;0.5714285714285714;0.6333333333333333;-0.09774436090225565;0.21052631578947367;113910.0;94655.53142089177;8959669628.571428;65788.92086330937;-0.09231855545800668;78655.68983031716;-0.2775326450092895
'2025-04-02 00:00:00.000';2934295459;1;2;Xiaomi 23117RA68G;Android/15;7;53;1.0;1.7666666666666666;-0.43396226415094336;0.1320754716981132;46855.78947368421;76425.89424093327;5840917310.526316;162472.67700153412;0.23985805414290373;124657.32359086108;-0.05424587458034286
'2025-04-02 00:00:00.000';454360696;1;1;OPPO CPH2069;Android/11;1;10;0.14285714285714285;0.3333333333333333;-0.5714285714285714;0.1;199172.3076923077;275118.8549867689;75690384369.23077;-1.0;0.16012642290332857;380024.6391991473;-1.0
'2025-04-02 00:00:00.000';456167524;4;2;iPhone15,2;iOS/18.3.2;12;35;1.7142857142857142;1.1666666666666667;0.4693877551020406;0.34285714285714286;65000.454545454544;109588.2395225375;12009582241.649048;14308.850397250411;0.2553875851761548;184761.51167913445;-0.15094934273372196
'2025-04-02 00:00:00.000';2937918969;1;1;Xiaomi 220333QAG;Android/13;22;33;3.142857142857143;01.янв;1.8571428571428568;0.6666666666666666;82184.57142857143;165185.60897905577;27286285413.781513;27548.96651181895;0.3355337228347882;332012.26141936716;-0.3616122689278371
'2025-05-14 00:00:00.000';453076643;1;1;Xiaomi_m2101k9g;Android/13;3;19;0.42857142857142855;0.6333333333333333;-0.3233082706766917;0.15789473684210525;136514.2857142857;144935.06147828512;21006172045.714287;136140.0;0.029919329527660334;153875.26613645878;0.2958960644049517
'2025-04-02 00:00:00.000';2096229005;1;2;Samsung_sm-s918b;Android/14;10;63;1.4285714285714286;02.янв;-0.3197278911564626;0.15873015873015872;42073.23529411765;47622.447060220584;2267897464.003512;933.6617683645867;0.06186710018193579;53903.56715259764;0.15539096573214625
'2025-04-02 00:00:00.000';453055831;1;2;Xiaomi M2102J20SG;Android/13;6;72;0.8571428571428571;02.апр;-0.6428571428571428;0.08333333333333333;36822.4;69418.19458980556;4818885740.1081085;75205.46768647815;0.3068111084624269;130868.32308888363;0.29879198274404584
'2024-12-25 00:00:00.000';455148370;1;1;iPhone14,7;iOS/17.6.1;4;26;0.5714285714285714;0.8666666666666667;-0.3406593406593407;0.15384615384615385;105669.23076923077;140512.0011649703;19743622471.384617;172069.64028776978;0.1415330085156624;186843.6282507098;0.5615945156038509
'2025-05-02 00:00:00.000';455852784;1;2;Xiaomi_21081111rg;Android/14;24;85;3.4285714285714284;2.8333333333333335;0.21008403361344524;0.2823529411764706;30722.58064516129;39438.236712700695;1555374515.0070126;4747.6411302906545;0.12422398135820399;50626.42793491956;-0.173302741904881
'2025-05-02 00:00:00.000';456156194;1;1;Samsung_sm-s911b;Android/14;6;34;0.8571428571428571;1.1333333333333333;-0.24369747899159666;0.17647058823529413;66577.67441860466;59167.023667757676;3500736689.700997;37495.162444740716;-0.05893410110824151;52581.240187066986;0.5558894725900927
'2025-06-13 00:00:00.000';456311041;1;1;OPPO CPH2067;Android/11;3;11;0.42857142857142855;0.36666666666666664;0.16883116883116886;0.2727272727272727;227138.18181818182;253960.9507707113;64496164516.36364;108576.92307692308;0.05575310187775781;283951.22299601365;-0.5532274997073493
'2025-03-31 00:00:00.000';2937918969;1;1;Xiaomi 220333QAG;Android/13;13;26;1.8571428571428572;0.8666666666666667;1.1428571428571428;0.5;100059.31034482758;177662.14087280212;31563836299.50739;6009.4921328135515;0.2794268508526659;315451.26776040223;-0.42259600146651893
'2025-02-07 00:00:00.000';455708444;1;1;Samsung SM-G780G;Android/12;5;10;0.7142857142857143;0.3333333333333333;1.142857142857143;0.5;250668.0;240713.94276194306;57943202240;198783.42978122793;-0.02025727112011383;231155.16236615763;-0.6184228395412054
'2025-03-31 00:00:00.000';455708444;1;1;Samsung SM-G780G;Android/12;9;33;1.2857142857142858;01.янв;0.16883116883116883;0.2727272727272727;76595.29411764706;84038.7301850938;7062508171.122994;31194.17517543326;0.0463378546341986;92205.51017501528;-0.3736407493127095
