Уникальный идентификатор клиента;Дата совершенной транзакции;Дата и время совершенной транзакции;Сумма совершенного перевода;Уникальный идентификатор транзакции;Зашифрованный идентификатор получателя/destination транзакции;Размеченные транзакции(переводы), где 1 - мошенническая операция , 0 - чистая
2934128069;'2025-05-13 00:00:00.000';'2025-05-13 20:29:02.000';190000.0;4433;62d379d4754508c11572ca815af6349c;0
2937859498;'2025-05-03 00:00:00.000';'2025-05-03 15:29:58.000';2000.0;600;1f1ec07ffa06b3258d49beb4fb3d9f63;0
454326351;'2025-06-16 00:00:00.000';'2025-06-16 17:12:46.000';500.0;4075;4d8e3912320b9c6c82ccc68eb893afcb;0
2684371840;'2025-07-12 00:00:00.000';'2025-07-12 11:03:25.000';5000.0;5878;49bd05dbeb272e3330af9d0fb3787021;0
2096229005;'2025-03-03 00:00:00.000';'2025-03-03 17:05:10.000';3000.0;7039;8280a28b0b054d364790f90975bc6ed3;0
2094722364;'2025-02-11 00:00:00.000';'2025-02-11 19:21:08.000';7000.0;3720;bff42a88483770721315d6987394864c;0
452595449;'2024-12-17 00:00:00.000';'2024-12-17 13:08:31.000';361000.0;5002;01a3c776681777e314f564b1f9d3df27;0
453660874;'2025-06-05 00:00:00.000';'2025-06-05 18:17:15.000';12000.0;5673;7604a9f0f9b76aefff9f45e72b4d3f78;0
452910230;'2025-08-18 00:00:00.000';'2025-08-18 21:10:31.000';20000.0;8302;0d03921c089363718479d98df30b5aad;0
454326351;'2025-02-17 00:00:00.000';'2025-02-17 13:32:06.000';10000.0;5416;abacaca0b59383863774bdeb81e77204;0
452951313;'2025-05-30 00:00:00.000';'2025-05-30 16:41:05.000';235000.0;9885;5ee368e719289d181e38968224ef60db;0
456156194;'2025-03-07 00:00:00.000';'2025-03-07 16:41:19.000';2900.0;11675;b749999ad5dd738f976c095995ce37cb;0
2095336822;'2025-04-18 00:00:00.000';'2025-04-18 12:10:41.000';2000.0;2793;6a54a18e6601a3b624f39ae10a9e6c8d;0
2095448725;'2025-04-29 00:00:00.000';'2025-04-29 17:44:35.000';2800.0;3826;c2c2654a54b183a9907702c7684d21e8;0
452966691;'2025-05-11 00:00:00.000';'2025-05-11 11:52:40.000';24000.0;7149;c4ea468194fa3162a9e67d10a761d7bb;0
456000634;'2025-05-26 00:00:00.000';'2025-05-26 20:39:23.000';10000.0;9221;87b698d1edae13c21ce86678de3b8546;0
452154710;'2025-03-06 00:00:00.000';'2025-03-06 11:10:00.000';180000.0;11377;c2082f252fbcbf42f0f876f183207314;0
2937748911;'2025-02-10 00:00:00.000';'2025-02-10 20:34:16.000';50000.0;1626;5c4586791e3a85d94b8840310b49e7b7;0
2095053235;'2024-12-22 00:00:00.000';'2024-12-22 15:09:27.000';20000.0;3385;e4448d4b7f8e992caee90a23e9634cc0;0
2937607295;'2025-05-15 00:00:00.000';'2025-05-15 12:09:47.000';830.0;6172;73cd570190c187d695c4cce6c99c7055;0
2685248091;'2025-04-28 00:00:00.000';'2025-04-28 19:33:06.000';10000.0;6438;af2d1bc5e895ae2e33d17e831fa81877;0
451004861;'2025-06-13 00:00:00.000';'2025-06-13 19:04:57.000';95000.0;11978;b068ac1bd3e85db9c03a5f75f2f6854d;0
2937630576;'2025-03-03 00:00:00.000';'2025-03-03 16:15:22.000';7700.0;1419;15b7ae881d88fd7b0adae50d1b20146a;0
454464049;'2025-07-10 00:00:00.000';'2025-07-10 08:17:13.000';9000.0;5499;923cc720fc46b9d672e566624626bb8b;0
497439421;'2025-04-30 00:00:00.000';'2025-04-30 13:17:16.000';5000.0;5805;34431a284c906108484434cf8f85a6a2;0
452195675;'2025-05-04 00:00:00.000';'2025-05-04 14:42:16.000';46000.0;6805;7aaa305240632ea084f080b4cb23770a;0
456640032;'2025-07-12 00:00:00.000';'2025-07-12 18:08:27.000';142500.0;8952;44206083f27f0f3a0fe3279f5524ff16;0
2935480038;'2025-07-02 00:00:00.000';'2025-07-02 16:39:33.000';21000.0;11596;95de063e416d1c4a2c8d22fd842dffff;0
2095839711;'2025-05-08 00:00:00.000';'2025-05-08 11:20:43.000';3000.0;2461;e60b354d1b949d6e46db43dd00841289;0
2937526973;'2025-07-19 00:00:00.000';'2025-07-19 14:21:03.000';100000.0;3075;36209d8b69e4ec74556dff4ed38a9df3;0
498811236;'2025-04-25 00:00:00.000';'2025-04-25 14:22:07.000';500.0;3438;5b8673bac61c2f1050867aeed437a5bf;0
456011212;'2025-03-05 00:00:00.000';'2025-03-05 10:43:03.000';16000.0;4830;a25ac41900897fd2b26bbb20647102ac;0
452966691;'2025-05-10 00:00:00.000';'2025-05-10 17:07:37.000';18000.0;5237;c4ea468194fa3162a9e67d10a761d7bb;0
454192001;'2025-04-05 00:00:00.000';'2025-04-05 14:51:06.000';5000.0;8020;8dcd54aff2bed39549bfdda91802e9e0;0
455975954;'2025-06-05 00:00:00.000';'2025-06-05 19:55:25.000';1000.0;5185;36bcd115b5be589cc51736fe0e84f618;0
454061799;'2025-06-07 00:00:00.000';'2025-06-07 22:49:52.000';2000.0;8124;da9e3968c1674324b56aa98463fd4b10;0
452171932;'2024-12-26 00:00:00.000';'2024-12-26 14:22:55.000';16000.0;8335;47344e7b172a9693714f42a664759568;0
2939073496;'2025-08-03 00:00:00.000';'2025-08-03 22:18:52.000';2500.0;9492;827ebc28883423ac2a4303e13ac1affa;0
455708444;'2025-03-11 00:00:00.000';'2025-03-11 11:56:08.000';4000.0;10566;2ef648ed4a8502079a351db6f335882f;0
2685175517;'2024-12-04 00:00:00.000';'2024-12-04 09:43:06.000';50000.0;11705;6cb9048bdc967ec6b2c8210500c87ec9;0
456088423;'2025-02-04 00:00:00.000';'2025-02-04 11:09:10.000';40000.0;12071;3baa3e1eeeeb453b0cfc0114f514770d;0
2095448725;'2025-06-26 00:00:00.000';'2025-06-26 14:22:23.000';10000.0;5604;43f7cbd830a62baf22e594bcb977673d;0
2094903392;'2025-03-27 00:00:00.000';'2025-03-27 13:17:29.000';100000.0;6702;22d0ae50c6c7c2b0d44c836ee8dbf494;0
2937782448;'2025-06-20 00:00:00.000';'2025-06-20 18:35:06.000';10000.0;7497;3f0e255baa674faeb6e70ba79cede172;0
2095314234;'2024-12-14 00:00:00.000';'2024-12-14 17:47:21.000';5000.0;9823;5eb09003e1a1831ed3bf03315edaae0e;0
497439421;'2025-03-27 00:00:00.000';'2025-03-27 12:24:36.000';5000.0;11598;34431a284c906108484434cf8f85a6a2;0
2937859498;'2025-02-24 00:00:00.000';'2025-02-24 16:59:02.000';5000.0;1996;1f1ec07ffa06b3258d49beb4fb3d9f63;0
2934593904;'2025-01-23 00:00:00.000';'2025-01-23 17:23:08.000';2000.0;6125;85d3405edfcf73f84845560d13ff0fda;0
453720887;'2025-01-30 00:00:00.000';'2025-01-30 15:46:28.000';1000.0;9205;ec184d8891de29176182d57c2a82f181;0
2096229005;'2025-06-05 00:00:00.000';'2025-06-05 11:05:49.000';30000.0;8134;19e67de31e68efdd2bf26352e217aa5c;0
453024373;'2025-04-03 00:00:00.000';'2025-04-03 09:53:25.000';16000.0;1231;ef96f13581fbde7f517c33e5b0227cd1;0
2938383494;'2025-03-03 00:00:00.000';'2025-03-03 20:26:55.000';41459.0;5407;0cde6e9f623059374889606042a920f1;0
2938774348;'2025-03-26 00:00:00.000';'2025-03-26 13:22:27.000';7000.0;5716;5f58d24e7a08c46652739eab864f77b0;0
2937668970;'2025-03-31 00:00:00.000';'2025-03-31 17:15:54.000';3000.0;9742;7fc3568e388a9b8fad9ff224b240b471;0
2933493153;'2025-05-01 00:00:00.000';'2025-05-01 15:12:05.000';5471.0;9601;d677d4e1a0f625e1ad746ea950c9dca9;0
2937920677;'2025-05-09 00:00:00.000';'2025-05-09 15:05:25.000';5000.0;9696;0b07835eef21a18be4bd3538f8944e33;0
455956619;'2025-03-24 00:00:00.000';'2025-03-24 16:17:38.000';1100000.0;2114;3fd9b87ba8f7af6139bc4575ce9e33fa;0
2095839711;'2025-03-06 00:00:00.000';'2025-03-06 16:56:26.000';20000.0;6083;bfc61b2f089ac0c2c64d56009212c032;0
2937769334;'2025-04-20 00:00:00.000';'2025-04-20 20:08:00.000';9602.960000000001;6136;abd429637d0b6423de9b0886f9ef44bd;0
2937856609;'2024-12-27 00:00:00.000';'2024-12-27 20:46:23.000';2000.0;10959;d97536a94a2ad4f25e33a1224128a766;0
2935588230;'2025-08-08 00:00:00.000';'2025-08-08 06:30:16.000';110000.0;9019;f0d722fe560b8d757294b6eb9a17739b;0
452718092;'2025-02-07 00:00:00.000';'2025-02-07 19:19:52.000';5000.0;9168;f7492eccd201d138a6381c4c09c562e9;0
454061799;'2025-07-12 00:00:00.000';'2025-07-12 20:21:30.000';20000.0;9791;da9e3968c1674324b56aa98463fd4b10;0
483362542;'2025-06-11 00:00:00.000';'2025-06-11 18:56:21.000';5000.0;10060;5b8434907905539e9363083a0ff94273;0
501948157;'2025-06-05 00:00:00.000';'2025-06-05 10:09:09.000';216600.0;250;f90e12f1272cf72d1ce3d26dfc8f8740;0
2112339494;'2025-05-30 00:00:00.000';'2025-05-30 12:36:55.000';150000.0;611;5d325cc5dba869f1e95774747b35c2c5;0
450724681;'2025-05-11 00:00:00.000';'2025-05-11 14:21:15.000';30000.0;704;b1bad967c9a07c387478a24f700412f8;0
2937759666;'2025-08-10 00:00:00.000';'2025-08-10 11:00:05.000';40000.0;2116;22b84292f0ebce65ad0808342615a03b;0
453145885;'2024-12-14 00:00:00.000';'2024-12-14 13:21:28.000';50000.0;3967;91a752ed86f31a7e1f032054a09ecdb3;0
2933493153;'2024-11-30 00:00:00.000';'2024-11-30 17:09:08.000';8000.0;846;fc664aa9d6f1eddc52f18c2f0bd68201;0
2095445364;'2025-08-18 00:00:00.000';'2025-08-18 09:57:11.000';30000.0;9070;7ee1f1817e7deae29d809eac1eb2e244;0
2938063812;'2024-12-20 00:00:00.000';'2024-12-20 23:20:32.000';92000.0;114;a15d4c5e84db6bc70589534e35e494e4;0
2933725046;'2025-06-10 00:00:00.000';'2025-06-10 12:19:40.000';2000.0;148;639bd8a0613721b132d1778ea861238c;0
2937833270;'2025-03-21 00:00:00.000';'2025-03-21 12:24:56.000';20000.0;160;6c72f0862be62be89e5f0fccf3eb391f;0
456112296;'2024-12-14 00:00:00.000';'2024-12-14 14:47:17.000';15000.0;316;421b46b77d1777aee954cc31233daa51;0
456591642;'2025-02-27 00:00:00.000';'2025-02-27 17:44:05.000';50000.0;5151;4f48f680848729fe5df1fe4a91dcce1f;0
2112688594;'2025-02-23 00:00:00.000';'2025-02-23 18:26:55.000';12000.0;5360;61df2818aadd21fe4f21d2710c33890e;0
456167524;'2025-06-13 00:00:00.000';'2025-06-13 11:18:54.000';20000.0;5569;b2df3f58e0521a63bba14760651acc9b;0
456003910;'2025-01-05 00:00:00.000';'2025-01-05 13:24:42.000';50000.0;3970;16e8d5d46d5f963fbb165698a61a78b1;0
452718092;'2025-01-17 00:00:00.000';'2025-01-17 18:10:23.000';5000.0;5983;f7492eccd201d138a6381c4c09c562e9;0
2935588230;'2025-03-08 00:00:00.000';'2025-03-08 07:15:03.000';20000.0;8564;f0d722fe560b8d757294b6eb9a17739b;0
455956619;'2025-05-22 00:00:00.000';'2025-05-22 13:10:50.000';330000.0;525;34be5815f3f4de4ca57eb652697a7f72;1
452718092;'2025-04-12 00:00:00.000';'2025-04-12 20:44:03.000';5875.0;708;f7492eccd201d138a6381c4c09c562e9;0
2937759666;'2025-05-23 00:00:00.000';'2025-05-23 10:32:56.000';18000.0;776;22b84292f0ebce65ad0808342615a03b;0
452876818;'2025-07-25 00:00:00.000';'2025-07-25 12:33:34.000';4440.22;2791;d85611aeb04da86444af7c91fafb3f9c;0
2933725046;'2025-06-09 00:00:00.000';'2025-06-09 22:21:10.000';5000.0;5829;639bd8a0613721b132d1778ea861238c;0
2935480038;'2025-03-28 00:00:00.000';'2025-03-28 14:03:25.000';15000.0;5881;95de063e416d1c4a2c8d22fd842dffff;0
2937759666;'2025-08-20 00:00:00.000';'2025-08-20 21:43:41.000';5000.0;745;22b84292f0ebce65ad0808342615a03b;0
454086659;'2025-08-01 00:00:00.000';'2025-08-01 14:54:00.000';40000.0;2844;2934f2bd5181c6ae89bb8ecc90888bed;0
450724681;'2025-03-08 00:00:00.000';'2025-03-08 08:45:53.000';10000.0;7622;b1bad967c9a07c387478a24f700412f8;0
497439421;'2025-06-09 00:00:00.000';'2025-06-09 23:23:19.000';17000.0;8517;34431a284c906108484434cf8f85a6a2;0
456112296;'2024-12-17 00:00:00.000';'2024-12-17 09:59:44.000';4000.0;4341;f889f9744da2f76d455c511f485f56b4;0
456326660;'2025-03-14 00:00:00.000';'2025-03-14 20:57:09.000';50000.0;7104;3b6200f28be9543f7d3017e92c5a900d;0
2095839711;'2025-01-18 00:00:00.000';'2025-01-18 18:10:19.000';20000.0;8779;9c3ab05bdf9459cf203927d9b41d438c;0
2933725046;'2025-02-10 00:00:00.000';'2025-02-10 20:10:31.000';20000.0;11345;639bd8a0613721b132d1778ea861238c;0
452171932;'2025-03-10 00:00:00.000';'2025-03-10 11:32:24.000';30000.0;10926;47344e7b172a9693714f42a664759568;0
2095839711;'2024-12-01 00:00:00.000';'2024-12-01 03:56:21.000';45000.0;11121;d1e39c4207bce70a68237637e4a7c288;0
455840377;'2024-12-21 00:00:00.000';'2024-12-21 10:34:51.000';20000.0;2026;dd9da14294c3a8db36d59ca2efcc1d35;0
465356982;'2025-02-19 00:00:00.000';'2025-02-19 17:55:29.000';1000.0;3418;9030efc541153c7eb82a2280c59cda34;0
456575558;'2025-01-08 00:00:00.000';'2025-01-08 21:22:27.000';4570.0;8883;881634846ca132371fed390271a7b096;0
2112056730;'2025-01-02 00:00:00.000';'2025-01-02 20:38:32.000';5000.0;11085;3c0e564c7b7e4c830af6cba5384fc21c;0
2938093850;'2025-04-09 00:00:00.000';'2025-04-09 19:37:33.000';297400.0;11271;718d77b35797e787b85e233c785b26fa;0
455975954;'2025-03-06 00:00:00.000';'2025-03-06 15:24:48.000';20200.0;3057;2828761c64d5081ce6417b4058ee5868;0
452718092;'2025-04-03 00:00:00.000';'2025-04-03 20:19:19.000';3000.0;3887;f7492eccd201d138a6381c4c09c562e9;0
456649126;'2025-04-04 00:00:00.000';'2025-04-04 21:16:43.000';18000.0;4501;1b584da21f0efa6c56d76e897d7ca987;0
456326660;'2025-07-20 00:00:00.000';'2025-07-20 18:28:48.000';10000.0;7000;3b6200f28be9543f7d3017e92c5a900d;0
2937912805;'2024-11-30 00:00:00.000';'2024-11-30 18:48:02.000';9000.0;4242;d3a739b85f7d28e3092e66d2b4dcb9ef;0
451013142;'2024-12-27 00:00:00.000';'2024-12-27 10:03:00.000';13000.0;6526;576cdebec728dd4ed7e4df49a0ef9d0a;0
2935076378;'2025-03-20 00:00:00.000';'2025-03-20 11:35:02.000';50000.0;7790;781b0758d16d2b8dd959823694bc41eb;0
2685175517;'2025-03-18 00:00:00.000';'2025-03-18 07:20:02.000';10000.0;10549;6cb9048bdc967ec6b2c8210500c87ec9;0
455852784;'2025-03-04 00:00:00.000';'2025-03-04 19:44:29.000';20000.0;3988;ad90bae23213779f35299d80c2de9644;0
483362542;'2025-05-08 00:00:00.000';'2025-05-08 11:38:08.000';80000.0;4558;a5f835f9f25b7d057272657cfaec871c;0
2937827669;'2024-12-24 00:00:00.000';'2024-12-24 16:09:59.000';10000.0;6107;e2764316c0e77eb866047a877c06be91;0
456112296;'2025-04-07 00:00:00.000';'2025-04-07 18:38:32.000';15130.2;8161;6a7d0558b45b7cc38930fb15bc27b66e;0
453006901;'2025-07-28 00:00:00.000';'2025-07-28 13:49:32.000';10000.0;11421;e935f82e45d6f5f4ef8fdecbe2e9a024;0
2933375279;'2025-03-25 00:00:00.000';'2025-03-25 15:29:58.000';92000.0;11780;0c1de05ea765df1559aabe6d5e076133;0
456167524;'2025-07-30 00:00:00.000';'2025-07-30 11:25:02.000';12000.0;11989;68d6b46306e875bfe51d6b5ab278f88b;0
2933375279;'2024-12-31 00:00:00.000';'2024-12-31 13:29:48.000';20000.0;4106;0c1de05ea765df1559aabe6d5e076133;0
2095314234;'2025-03-05 00:00:00.000';'2025-03-05 11:50:11.000';5000.0;8333;5eb09003e1a1831ed3bf03315edaae0e;0
2939088171;'2025-07-11 00:00:00.000';'2025-07-11 06:45:34.000';6000.0;11136;e36f10dc5603ad0ecdf02e9fbe7c14d0;0
2937939312;'2025-01-18 00:00:00.000';'2025-01-18 15:05:46.000';10000.0;1368;56f40729d51a181b4a17fa03935b8ebb;0
2937833270;'2025-02-23 00:00:00.000';'2025-02-23 18:58:44.000';10000.0;2304;6c72f0862be62be89e5f0fccf3eb391f;0
500672702;'2024-12-06 00:00:00.000';'2024-12-06 14:38:03.000';14512.0;4725;c2d1382a9b6955c9c1582fd4f2337cc8;0
452171932;'2024-12-20 00:00:00.000';'2024-12-20 09:56:57.000';6000.0;6859;47344e7b172a9693714f42a664759568;0
2684691837;'2025-02-20 00:00:00.000';'2025-02-20 12:58:30.000';19000.0;8123;0387486ac7a7197ca8deb984b07c55dc;0
452518788;'2025-03-07 00:00:00.000';'2025-03-07 12:24:52.000';3400.0;8441;8720766741544770849027b50c74bf3a;0
456167524;'2025-05-03 00:00:00.000';'2025-05-03 17:00:12.000';5500.0;10734;68d6b46306e875bfe51d6b5ab278f88b;0
453024373;'2024-12-02 00:00:00.000';'2024-12-02 13:43:27.000';20000.0;11954;ef96f13581fbde7f517c33e5b0227cd1;0
497439421;'2025-07-17 00:00:00.000';'2025-07-17 16:17:01.000';20000.0;1270;34431a284c906108484434cf8f85a6a2;0
2934295459;'2025-08-05 00:00:00.000';'2025-08-05 20:15:05.000';80000.0;11765;e1a6e2449e3ceb7a51c502c0b2c8490a;0
456167524;'2025-04-07 00:00:00.000';'2025-04-07 17:00:53.000';98000.0;11955;68d6b46306e875bfe51d6b5ab278f88b;0
2937759666;'2025-05-04 00:00:00.000';'2025-05-04 13:54:42.000';1200.0;12034;59bfdba4f262ae73dbc4580b296f12e4;0
455896453;'2024-12-26 00:00:00.000';'2024-12-26 09:56:47.000';1000.0;3652;b206a483ccd924488381fcc08a66a4c0;0
454326351;'2025-05-20 00:00:00.000';'2025-05-20 18:19:50.000';5000.0;8125;abacaca0b59383863774bdeb81e77204;0
2937764287;'2025-07-11 00:00:00.000';'2025-07-11 10:49:29.000';16000.0;1785;d26c564c8de8f8eab324cb751fed348f;0
2937769334;'2025-04-13 00:00:00.000';'2025-04-13 11:50:47.000';3900.0;5450;033eed495ec9689c052bfa2a14ca866a;0
2937859498;'2025-04-07 00:00:00.000';'2025-04-07 18:46:41.000';60000.0;6230;1f1ec07ffa06b3258d49beb4fb3d9f63;0
456167524;'2025-04-03 00:00:00.000';'2025-04-03 11:40:29.000';5000.0;6494;68d6b46306e875bfe51d6b5ab278f88b;0
2096229005;'2025-03-04 00:00:00.000';'2025-03-04 19:24:05.000';5000.0;8703;807e1749a623cc5ca8f7b8abd863118e;0
454061799;'2025-08-26 00:00:00.000';'2025-08-26 22:18:48.000';1000.0;1476;9f0de5b5772af127169ff6075ff3efdc;0
452876818;'2025-04-16 00:00:00.000';'2025-04-16 22:44:30.000';92000.0;3183;529dde6b2d02d658aa63480636e3438f;0
2937856609;'2025-06-15 00:00:00.000';'2025-06-15 17:06:02.000';3000.0;5293;d97536a94a2ad4f25e33a1224128a766;0
501247811;'2025-03-09 00:00:00.000';'2025-03-09 21:50:37.000';30000.0;5606;e033186a1b0a500fcfb636a1c8857b4a;0
456065880;'2025-02-23 00:00:00.000';'2025-02-23 15:32:40.000';20000.0;6391;743464acdf1b92dff34e05a47db5aa36;0
2937654982;'2025-05-10 00:00:00.000';'2025-05-10 17:35:44.000';10000.0;8445;4c8851ae5c8d1ffa37f74745700414eb;0
2935588230;'2025-03-08 00:00:00.000';'2025-03-08 12:57:08.000';5000.0;5505;f0d722fe560b8d757294b6eb9a17739b;0
452966691;'2025-05-16 00:00:00.000';'2025-05-16 05:21:41.000';40000.0;7814;c4ea468194fa3162a9e67d10a761d7bb;0
455296083;'2025-06-16 00:00:00.000';'2025-06-16 16:29:41.000';114200.0;8960;e3938781b3f7e10cb4b8371410945a3c;0
452951313;'2024-12-01 00:00:00.000';'2024-12-01 16:56:31.000';7000.0;11749;5ee368e719289d181e38968224ef60db;0
453055831;'2025-02-20 00:00:00.000';'2025-02-20 17:50:00.000';1520.0;12542;1cacea3e517803f0f3ca2a7a7cee33d5;0
454326351;'2025-02-17 00:00:00.000';'2025-02-17 12:15:43.000';2000.0;12704;abacaca0b59383863774bdeb81e77204;0
2937943828;'2025-01-20 00:00:00.000';'2025-01-20 20:41:36.000';710.0;12753;73a9ac51d64ccf8841b2ea9891f45d6a;0
456173125;'2025-04-25 00:00:00.000';'2025-04-25 18:47:47.000';10000.0;12770;889967fc95bdc8b8980fcd76e6672b7f;0
452910230;'2025-07-25 00:00:00.000';'2025-07-25 20:26:30.000';15000.0;506;140ef1cf5632f8825d43d79415cdd741;0
456640032;'2025-07-18 00:00:00.000';'2025-07-18 04:36:38.000';98000.0;3406;ad811e766df75506c05a804288ac1984;0
2938774348;'2025-03-27 00:00:00.000';'2025-03-27 20:44:57.000';5000.0;4128;5f58d24e7a08c46652739eab864f77b0;0
455975954;'2025-07-25 00:00:00.000';'2025-07-25 20:51:27.000';500.0;7147;aed45fa21d224700d1660340dd45e52b;0
465356982;'2025-03-03 00:00:00.000';'2025-03-03 10:19:03.000';1000.0;7830;9030efc541153c7eb82a2280c59cda34;0
455296083;'2025-06-17 00:00:00.000';'2025-06-17 20:36:14.000';5000.0;3407;e3938781b3f7e10cb4b8371410945a3c;0
2095314234;'2025-06-20 00:00:00.000';'2025-06-20 09:57:38.000';30000.0;10451;5eb09003e1a1831ed3bf03315edaae0e;0
454471150;'2025-02-11 00:00:00.000';'2025-02-11 09:05:55.000';30000.0;3514;f92bbbc6d64b6312315cced7789a8937;0
2112334789;'2025-03-20 00:00:00.000';'2025-03-20 11:47:08.000';5000.0;5312;f36c78a1e7acc7d527e5d744e2840653;0
2938675148;'2025-04-11 00:00:00.000';'2025-04-11 14:54:46.000';88301.0;8094;08196e3c7f15ad0779498ba998df2c2d;0
454360696;'2025-01-10 00:00:00.000';'2025-01-10 11:21:00.000';20000.0;11152;7a80a4da8082ec0e273b7f8fe1de206e;0
453444708;'2025-03-14 00:00:00.000';'2025-03-14 16:48:19.000';5000.0;7806;3301b143868d8f07cdde1016a55e2e45;0
2933493153;'2025-05-16 00:00:00.000';'2025-05-16 17:20:36.000';500.0;9298;d677d4e1a0f625e1ad746ea950c9dca9;0
455536283;'2025-07-06 00:00:00.000';'2025-07-06 17:22:15.000';3000.0;1782;6a5a9cc03197e339c14f6be820ceef11;0
456167524;'2024-12-03 00:00:00.000';'2024-12-03 15:10:27.000';10000.0;11865;68d6b46306e875bfe51d6b5ab278f88b;0
452171932;'2025-03-05 00:00:00.000';'2025-03-05 18:51:44.000';15000.0;2254;b7c7d78a53ce4ae248d5796f976e984d;0
2933493153;'2025-07-24 00:00:00.000';'2025-07-24 18:32:28.000';5500.0;5806;e852803a48c86e316118822214a046a7;0
2937920677;'2025-08-12 00:00:00.000';'2025-08-12 12:24:12.000';9000.0;9821;0b07835eef21a18be4bd3538f8944e33;0
455975954;'2025-03-02 00:00:00.000';'2025-03-02 14:51:05.000';11935.0;10261;2828761c64d5081ce6417b4058ee5868;0
452262441;'2025-04-08 00:00:00.000';'2025-04-08 12:44:22.000';50000.0;1798;5c56843c72414d4269d154a979116afe;0
451004861;'2025-07-07 00:00:00.000';'2025-07-07 15:58:12.000';440000.0;723;ce4a17417e5276545f13ef6c35e28f7f;1
456065880;'2025-04-16 00:00:00.000';'2025-04-16 16:32:35.000';30000.0;345;743464acdf1b92dff34e05a47db5aa36;0
453173126;'2025-08-01 00:00:00.000';'2025-08-01 15:42:45.000';98000.0;6563;1335173cb45e97cbf9c5b56d244b2017;0
456445886;'2025-07-27 00:00:00.000';'2025-07-27 12:51:54.000';300000.0;85;7ab76ce2a8f90efcb5ff8d4c2c2d3695;0
2933375279;'2025-05-24 00:00:00.000';'2025-05-24 12:03:33.000';15000.0;191;0c1de05ea765df1559aabe6d5e076133;0
2112800905;'2025-03-01 00:00:00.000';'2025-03-01 10:48:18.000';5000.0;458;c3c8daddee7d043dacec933a269a7a34;0
455852784;'2025-07-11 00:00:00.000';'2025-07-11 10:50:28.000';2000.0;4329;aeb6e415a0221a162bc49e2e9afb4ec9;0
451099995;'2025-07-09 00:00:00.000';'2025-07-09 19:05:09.000';120000.0;5100;39096b076398768c44839448a9f2d3ca;0
2934704401;'2025-03-26 00:00:00.000';'2025-03-26 17:15:20.000';7000.0;7828;54dff19c6731ff0b5589627834cc6284;0
452139692;'2025-08-21 00:00:00.000';'2025-08-21 19:30:20.000';30000.0;514;b2022bbc7b0745e100be6ecb95de3425;0
2933493153;'2025-02-02 00:00:00.000';'2025-02-02 18:11:53.000';8000.0;1388;d677d4e1a0f625e1ad746ea950c9dca9;0
452718092;'2024-12-19 00:00:00.000';'2024-12-19 16:57:07.000';10000.0;5257;508985fc1388be98f8c7eb1a493ad008;0
2937859498;'2025-04-09 00:00:00.000';'2025-04-09 21:32:56.000';30000.0;7617;1f1ec07ffa06b3258d49beb4fb3d9f63;0
452274831;'2025-05-27 00:00:00.000';'2025-05-27 10:39:47.000';5000.0;2215;eb73122c4d7478bb4e3189b32630c20c;0
2938798262;'2025-08-16 00:00:00.000';'2025-08-16 17:10:37.000';69000.0;1899;a244f2e4e168e26ee19a215b411a8b2c;0
2112334789;'2025-02-08 00:00:00.000';'2025-02-08 22:18:46.000';20000.0;2935;d5b85ff949eb8ac79d7dbc91932e892c;0
2939130556;'2025-08-07 00:00:00.000';'2025-08-07 13:00:55.000';1400.0;4480;1cb48237bfb6d6a6e52ca15c926ff2bb;0
465356982;'2025-04-28 00:00:00.000';'2025-04-28 09:33:01.000';1000.0;6347;9030efc541153c7eb82a2280c59cda34;0
465356982;'2025-05-05 00:00:00.000';'2025-05-05 17:09:30.000';500.0;9408;9030efc541153c7eb82a2280c59cda34;0
2938023904;'2025-03-05 00:00:00.000';'2025-03-05 13:33:06.000';3000.0;5513;9da144223d8f6574c72fa67e7490a3fb;0
2095839711;'2025-07-16 00:00:00.000';'2025-07-16 11:01:11.000';20000.0;5924;3cc4014ea29c9c6cf5e7a7449c78793a;0
456065880;'2025-05-26 00:00:00.000';'2025-05-26 22:08:54.000';10000.0;7982;743464acdf1b92dff34e05a47db5aa36;0
465356982;'2025-02-11 00:00:00.000';'2025-02-11 21:23:28.000';2000.0;8507;9030efc541153c7eb82a2280c59cda34;0
2937762710;'2025-03-12 00:00:00.000';'2025-03-12 22:05:40.000';10000.0;1641;fd5b3f8efd075e37b9065f2066f9ca7e;0
452171932;'2025-06-28 00:00:00.000';'2025-06-28 15:54:22.000';3700.0;10664;47344e7b172a9693714f42a664759568;0
2937769334;'2025-03-08 00:00:00.000';'2025-03-08 18:05:26.000';700.0;516;31ba37d41a345abe9b84d95fc31b0554;0
455814236;'2025-07-08 00:00:00.000';'2025-07-08 22:40:26.000';25000.0;939;d4996c42d2a915b8a0d5d5f21344dc07;0
2937932020;'2025-03-01 00:00:00.000';'2025-03-01 01:06:13.000';63450.0;1444;0994c156360d88b500dbead6432b2952;0
2095448725;'2025-06-04 00:00:00.000';'2025-06-04 21:20:51.000';4500.0;5314;5506b5b78d01037401a847b94d7d8182;0
